filename,freshripe,freshunripe,overripe,ripe,rotten,unripe
musa-acuminata-banana-b4f715b3-394a-11ec-a0ad-d8c4975e38aa_jpg.rf.PqxF2iPFZc4rKEOsm0zf.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-2b052cb9-2653-11ec-bcdb-d8c4975e38aa_jpg.rf.Ptj3H75jhoEpMwxx3D4F.jpg,0,1,0,0,0,0
musa-acuminata-banana-a0a0f259-394a-11ec-bb29-d8c4975e38aa_jpg.rf.Q0jmRtCb7rbA7DdJKtDp.jpg,0,0,1,0,0,0
musa-acuminata-banana-ece4929f-394a-11ec-9d43-d8c4975e38aa_jpg.rf.8xgV7beujwFhUV07eMeX.jpg,1,0,0,1,0,0
musa-acuminata-freshripe-4c23009f-2653-11ec-8c36-d8c4975e38aa_jpg.rf.8zTgvc8U2O5W1wncEHCb.jpg,1,0,0,0,0,0
musa-acuminata-mold-e5bd89d8-1d0a-11ec-b3a3-d8c4975e38aa_jpg.rf.9h9B9XNAIVrkNvARuzKJ.jpg,0,0,1,0,0,0
musa-acuminata-banana-d95c74a7-4037-11ec-b93d-94b86d66fd1d_jpg.rf.OZ2crNn7m9m4piFFis7v.jpg,1,0,0,1,0,0
musa-acuminata-ripe-93d0010f-1d0a-11ec-a31d-d8c4975e38aa_jpg.rf.NvLPaH7IJT4K6tRuSAyM.jpg,0,0,0,1,0,0
musa-acuminata-banana-e523ea60-394a-11ec-9168-d8c4975e38aa_jpg.rf.OQb9YAOWnYwVCGSktOxJ.jpg,0,0,0,1,0,0
musa-acuminata-rotten-a3578e10-1d0a-11ec-9c9a-d8c4975e38aa_jpg.rf.OVY2RC1UJ3MHFRC646xH.jpg,0,0,0,0,1,0
musa-acuminata-freshripe-47b47fde-2653-11ec-9c54-d8c4975e38aa_jpg.rf.OlnGSJYRCpE4vusJRqdq.jpg,1,0,0,0,0,0
musa-acuminata-ripe-6ce17e2e-2653-11ec-8354-d8c4975e38aa_jpg.rf.Omo6ZQjziNAudE9M7hRQ.jpg,0,0,0,1,0,0
musa-acuminata-rotten-8f22c106-2653-11ec-b1ae-d8c4975e38aa_jpg.rf.OrXv13U1i9Qi1uUYGXNv.jpg,0,0,0,0,1,0
musa-acuminata-ripe-95acb045-1d0a-11ec-a3a1-d8c4975e38aa_jpg.rf.A20hG6NwDNXEkWeJcqIs.jpg,0,0,0,1,1,0
musa-acuminata-banana-9aba7060-394a-11ec-a9af-d8c4975e38aa_jpg.rf.A7jTekJbnSGMpUNltm14.jpg,0,0,0,0,1,0
musa-acuminata-banana-a4d2539a-394a-11ec-b89e-d8c4975e38aa_jpg.rf.ABy5hz9rlapEdZRzWXCt.jpg,0,0,0,1,0,0
musa-acuminata-banana-878ba94e-394a-11ec-8e63-d8c4975e38aa_jpg.rf.AElZ6dJjPyEgXUKtrVvi.jpg,0,0,1,0,1,0
musa-acuminata-banana-97bf0437-394a-11ec-a473-d8c4975e38aa_jpg.rf.AHk2zjenOFaBhytCpsTk.jpg,0,0,1,0,0,0
musa-acuminata-overripe-80ff3fdd-2653-11ec-9844-d8c4975e38aa_jpg.rf.ALGIHQ1HS2JiYACMTOPT.jpg,0,0,1,0,0,0
musa-acuminata-freshunripe-2848741d-2653-11ec-9675-d8c4975e38aa_jpg.rf.ANQdXY91KZVV87bdpjDm.jpg,0,1,0,0,0,0
musa-acuminata-unripe-8c79ddab-1d0a-11ec-91e7-d8c4975e38aa-1-_jpg.rf.AQH6awZgwSgiXlofdgwz.jpg,0,0,0,0,0,1
musa-acuminata-banana-c8e5105b-394a-11ec-9e55-d8c4975e38aa_jpg.rf.ATooCjoIygiZLB8kPxXI.jpg,0,0,0,1,0,0
musa-acuminata-overripe-9f0a6b31-1d0a-11ec-aca5-d8c4975e38aa_jpg.rf.9MmwtkAvZ2WNj1yugZv2.jpg,0,0,1,0,1,0
musa-acuminata-banana-eaca74e8-394a-11ec-974d-d8c4975e38aa_jpg.rf.9XyB37wr8zIrP3hf9mjX.jpg,0,0,0,1,0,0
musa-acuminata-banana-8505a1ce-394a-11ec-8508-d8c4975e38aa_jpg.rf.9a5BWKEtrB4sRkDoo06f.jpg,0,0,1,0,1,0
musa-acuminata-mold-e23898a1-1d0a-11ec-b49d-d8c4975e38aa_jpg.rf.9sATC0jK2jRvQs4HwOyH.jpg,0,0,1,0,0,0
musa-acuminata-banana-e5b78055-394a-11ec-9293-d8c4975e38aa_jpg.rf.ZXWd0GjVy61vgjfyB5FS.jpg,1,0,0,1,0,0
musa-acuminata-banana-91fe2aba-394a-11ec-8c6d-d8c4975e38aa_jpg.rf.9z6mzTRk22RzggDqbuYT.jpg,0,0,1,0,0,0
musa-acuminata-mold-e63715d1-1d0a-11ec-806b-d8c4975e38aa_jpg.rf.BwWKlvawTHa4jPXWyvEz.jpg,0,0,1,0,0,0
musa-acuminata-ripe-6ba943f6-2653-11ec-8aea-d8c4975e38aa_jpg.rf.CArb60VY4ZRiOvPJv6sc.jpg,0,0,0,1,0,0
musa-acuminata-banana-8bb0bc37-394a-11ec-b046-d8c4975e38aa_jpg.rf.CMCeLkyF6llv4WKJhNYn.jpg,0,0,0,0,1,0
musa-acuminata-overripe-800695c4-2653-11ec-a5c4-d8c4975e38aa_jpg.rf.CXHgjXgyXPk419zrBCo9.jpg,0,0,1,0,1,0
musa-acuminata-overripe-9eced3db-1d0a-11ec-862d-d8c4975e38aa_jpg.rf.bR43d23LwxfsyM4HXYNG.jpg,0,0,1,0,0,0
musa-acuminata-rotten-8ca25d97-2653-11ec-b75e-d8c4975e38aa_jpg.rf.AWC3OSuJTzRMUTLQ5VkI.jpg,0,0,0,0,1,0
musa-acuminata-rotten-a2110692-1d0a-11ec-b941-d8c4975e38aa_jpg.rf.AbZEFoQ1lKZZUZGUNuze.jpg,0,0,0,0,1,0
musa-acuminata-freshripe-45466bc7-2653-11ec-a916-d8c4975e38aa_jpg.rf.AUOAWWLHHKjngCvrqOin.jpg,1,0,0,0,0,0
musa-acuminata-unripe-8785e29a-1d0a-11ec-9844-d8c4975e38aa-1-_jpg.rf.AeZ6Gh70hgBdTJJCbsvg.jpg,0,0,0,0,1,1
musa-acuminata-banana-9b7fb50d-394a-11ec-b365-d8c4975e38aa_jpg.rf.B6O8rZpW6liR8YXl99Q9.jpg,0,0,0,0,1,0
musa-acuminata-unripe-5946026a-2653-11ec-bda9-d8c4975e38aa---Copy_jpg.rf.1t8m8IsQVmFufFd2Vrp3.jpg,0,0,0,0,1,1
musa-acuminata-unripe-877c59cc-1d0a-11ec-b49d-d8c4975e38aa-1-_jpg.rf.Bo6t6AsLtFtufefztHTa.jpg,0,0,0,0,0,1
musa-acuminata-banana-fd8abdeb-394a-11ec-b721-d8c4975e38aa_jpg.rf.ArtA57xX6BX73xhHmZOn.jpg,0,0,0,1,0,0
musa-acuminata-rotten-b1dbc3cf-1d0a-11ec-8618-d8c4975e38aa_jpg.rf.BUu6fdM5j7SHM2jm2VkA.jpg,0,0,0,0,1,0
musa-acuminata-rotten-bfcd3d6d-1d0a-11ec-889b-d8c4975e38aa_jpg.rf.BosSBV7tDXhkqHZdDFGg.jpg,0,0,0,0,1,0
musa-acuminata-banana-ce3cac6a-394a-11ec-9dfe-d8c4975e38aa_jpg.rf.cmH7owNSiPfsiomjmRtX.jpg,0,0,0,1,0,0
musa-acuminata-ripe-92f71e22-1d0a-11ec-8003-d8c4975e38aa_jpg.rf.cq0yAcrdhNMXetnzj3Ks.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4d436564-2653-11ec-a9cd-d8c4975e38aa_jpg.rf.d2r2vqvtBUt3vfszJbvb.jpg,1,0,0,0,0,0
musa-acuminata-mold-e4390815-1d0a-11ec-b2c1-d8c4975e38aa_jpg.rf.d6r1ha4BULpGd7tWn5CA.jpg,0,0,1,0,0,0
musa-acuminata-banana-b926ca4d-4037-11ec-b50b-94b86d66fd1d_jpg.rf.d7OuSndUy8iD1D1mnv4V.jpg,0,1,0,0,0,1
musa-acuminata-rotten-8825f079-2653-11ec-83f6-d8c4975e38aa_jpg.rf.dTrLeAYQjR89iFpf6sNU.jpg,0,0,0,0,1,0
musa-acuminata-banana-9c255dad-4037-11ec-929c-94b86d66fd1d_jpg.rf.dkNBPnTLkoFl28FW8sal.jpg,1,0,0,1,0,0
musa-acuminata-rotten-a40f1434-1d0a-11ec-91f3-d8c4975e38aa_jpg.rf.eIq9ZMbCBZLvYUt3tuMu.jpg,0,0,0,0,1,0
musa-acuminata-unripe-85156d5c-1d0a-11ec-9884-d8c4975e38aa-1-_jpg.rf.eL7JSnnVMbFBFuYEbZH3.jpg,0,0,0,0,1,1
musa-acuminata-freshunripe-6b71a964-1d0a-11ec-b6dd-d8c4975e38aa_jpg.rf.eLjrTofO00tiOVbOCZ8Q.jpg,0,1,0,0,0,0
musa-acuminata-unripe-89d4fa7a-1d0a-11ec-b985-d8c4975e38aa-1-_jpg.rf.erLiQdvYVCqnVjy5d4eW.jpg,0,0,0,0,0,1
musa-acuminata-freshunripe-35e2a221-2653-11ec-ae11-d8c4975e38aa_jpg.rf.bnlFV5BcpMpAoiSv60GC.jpg,0,1,0,0,0,0
musa-acuminata-banana-8d1daca3-394a-11ec-af30-d8c4975e38aa_jpg.rf.c3ZFYw14s0dW7keMG10f.jpg,0,0,0,0,1,0
musa-acuminata-banana-b63637cd-4037-11ec-ae27-94b86d66fd1d_jpg.rf.c2DDd1xTQiRP2mRBqpe5.jpg,0,1,0,0,0,0
musa-acuminata-ripe-9a43b77c-1d0a-11ec-a38b-d8c4975e38aa_jpg.rf.bpU1koE514t3AbQuudX4.jpg,0,0,0,1,1,0
musa-acuminata-overripe-80412fd6-2653-11ec-9fb8-d8c4975e38aa_jpg.rf.bkYXrJVIK0WLHgQgr3II.jpg,0,0,1,0,0,0
musa-acuminata-ripe-98dbd3cd-1d0a-11ec-9cf0-d8c4975e38aa_jpg.rf.cXFmUldAFNvEW93vrpTB.jpg,0,0,0,1,1,0
musa-acuminata-rotten-a9fb40cc-1d0a-11ec-b66b-d8c4975e38aa_jpg.rf.cdZVaoda2gOW24X8zVal.jpg,0,0,0,0,1,0
musa-acuminata-banana-c8d099ad-394a-11ec-8f3a-d8c4975e38aa_jpg.rf.cb9DJXlhCIduLnGlV5xG.jpg,0,0,0,1,0,0
musa-acuminata-rotten-b4312853-1d0a-11ec-92d6-d8c4975e38aa_jpg.rf.cMgmRxBG8glTSpI3TRGM.jpg,0,0,0,0,1,0
musa-acuminata-banana-eb8a331f-394a-11ec-93d5-d8c4975e38aa_jpg.rf.c2qg3K5AbzOkvSWcFLGW.jpg,1,0,0,0,0,0
musa-acuminata-freshunripe-31957c73-2653-11ec-a526-d8c4975e38aa_jpg.rf.fRKeacEkZWPWNscWS4SU.jpg,0,1,0,0,0,0
musa-acuminata-overripe-7d22321c-2653-11ec-8f42-d8c4975e38aa_jpg.rf.fiRIF07tNK0Q8ckIwzu7.jpg,0,0,1,0,0,0
musa-acuminata-overripe-806d9c28-2653-11ec-b059-d8c4975e38aa_jpg.rf.fzxxMoSO2i7wqiSx8T4t.jpg,0,0,1,0,0,0
musa-acuminata-banana-f2588cb6-394a-11ec-ae5d-d8c4975e38aa_jpg.rf.gKDHZmz24u3BWyQVpnuH.jpg,1,0,0,1,0,0
musa-acuminata-banana-f2d77a84-394a-11ec-93c1-d8c4975e38aa_jpg.rf.wCCl5Jw0wgq607CO2qd6.jpg,1,0,0,0,0,0
musa-acuminata-banana-af9aa749-394a-11ec-82e7-d8c4975e38aa_jpg.rf.wJWwj3c7dKYVVUE8Vvkm.jpg,1,0,0,0,0,0
musa-acuminata-rotten-b8157dee-1d0a-11ec-9cef-d8c4975e38aa_jpg.rf.wJpi0cnLWzybyVt0jRN6.jpg,0,0,0,1,1,0
musa-acuminata-banana-c49f95a2-394a-11ec-9bc4-d8c4975e38aa_jpg.rf.wUw75l8hB8tJcenZt4ul.jpg,0,0,0,1,0,0
musa-acuminata-banana-b1d75455-4037-11ec-a857-94b86d66fd1d_jpg.rf.wksvUa99EMdKo0g14PPP.jpg,0,1,0,0,0,1
musa-acuminata-ripe-74aecc9d-2653-11ec-9042-d8c4975e38aa_jpg.rf.wsbbcBQsFeksWryPyzsz.jpg,0,0,0,0,1,0
musa-acuminata-unripe-8cc8863a-1d0a-11ec-bb1a-d8c4975e38aa-1-_jpg.rf.wwZC16DfdsME7eghyjDW.jpg,0,0,0,0,0,1
musa-acuminata-banana-9bf35b47-394a-11ec-934c-d8c4975e38aa_jpg.rf.xJyyliKxRZ03blKtTzxc.jpg,0,0,0,0,1,0
musa-acuminata-unripe-804eb465-1d0a-11ec-8209-d8c4975e38aa_jpg.rf.xQTDmsfWqbz66gi2YwtR.jpg,0,0,0,0,1,1
musa-acuminata-banana-9ac9244c-394a-11ec-9094-d8c4975e38aa_jpg.rf.xQwVEkXmVj3LHh5Bf5DL.jpg,0,0,0,0,1,0
musa-acuminata-banana-de74e5e5-394a-11ec-adb1-d8c4975e38aa_jpg.rf.etrdCkhazLwN9kUPlKD3.jpg,0,0,0,1,0,0
musa-acuminata-rotten-a266d595-1d0a-11ec-90e4-d8c4975e38aa_jpg.rf.exRr20md5b8pIXm6sLRw.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-69ea7cc6-1d0a-11ec-8574-d8c4975e38aa_jpg.rf.fKsmNZOtHpb022mEHQQW.jpg,0,1,0,0,0,0
musa-acuminata-mold-e4a6ab2e-1d0a-11ec-ba68-d8c4975e38aa_jpg.rf.evgWqyiR5BMf6Q3fcouk.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-4a1b6aaf-2653-11ec-9014-d8c4975e38aa_jpg.rf.xu9ToSvXwrRZHljNniMJ.jpg,1,0,0,0,0,0
musa-acuminata-mold-e4e7059b-1d0a-11ec-8abd-d8c4975e38aa_jpg.rf.xvH4gyohwrZTmEICo0vJ.jpg,0,0,1,0,1,0
musa-acuminata-unripe-90903064-1d0a-11ec-983a-d8c4975e38aa-1-_jpg.rf.xx2lwPRI4iujtjlreBGW.jpg,0,0,0,0,0,1
musa-acuminata-ripe-6c5c057b-2653-11ec-a4a9-d8c4975e38aa_jpg.rf.xzCy2XnjilQLEYuuRMcb.jpg,0,0,0,1,0,0
musa-acuminata-unripe-8c777bb1-1d0a-11ec-ae85-d8c4975e38aa-1-_jpg.rf.yS2lnXHYcSzvSWborEa8.jpg,0,0,0,0,0,1
musa-acuminata-ripe-72110efa-2653-11ec-b45f-d8c4975e38aa_jpg.rf.yTaHGdXC2rvj9mqTpqJi.jpg,0,0,0,1,1,0
musa-acuminata-rotten-b76eb36a-1d0a-11ec-ad61-d8c4975e38aa_jpg.rf.yZ2NHYACwM8RwT6xo2EY.jpg,0,0,0,0,1,0
musa-acuminata-ripe-73506fb8-2653-11ec-af29-d8c4975e38aa_jpg.rf.yZgPMZWLJrDyyJJz8gVc.jpg,0,0,0,0,1,0
musa-acuminata-freshripe-4bc86fc8-2653-11ec-bcc3-d8c4975e38aa_jpg.rf.ycRppsVSUisAkkIFPYCX.jpg,1,0,0,0,0,0
musa-acuminata-freshripe-7d1a1726-1d0a-11ec-9ce5-d8c4975e38aa_jpg.rf.yeCIRLS25x7btWJjiuP3.jpg,1,0,0,0,0,0
musa-acuminata-banana-ed599d6a-394a-11ec-a4e7-d8c4975e38aa_jpg.rf.zJrkZQFcbs2IiOFZbM0V.jpg,1,0,0,1,0,0
musa-acuminata-banana-ed9acc11-394a-11ec-95e9-d8c4975e38aa_jpg.rf.xa09l6nxDxIa8YTnyMrp.jpg,1,0,0,0,0,0
musa-acuminata-overripe-7e7ac31e-2653-11ec-a414-d8c4975e38aa_jpg.rf.xnRcW3PNJiaEuBeETA5P.jpg,0,0,1,0,0,0
musa-acuminata-banana-897c7ddd-394a-11ec-b912-d8c4975e38aa_jpg.rf.xhDchiYwuL9viIsJ1FkG.jpg,0,0,0,0,1,0
musa-acuminata-banana-f0aac77c-394a-11ec-bfdc-d8c4975e38aa_jpg.rf.xqoSusAb13ATbZTOq7Xr.jpg,1,0,0,0,0,0
musa-acuminata-rotten-ba76af78-1d0a-11ec-8328-d8c4975e38aa_jpg.rf.xs2ejGuNayj9P4YDFjpX.jpg,0,0,0,0,1,0
musa-acuminata-ripe-6aea9753-2653-11ec-a726-d8c4975e38aa_jpg.rf.xb8JadR5nKdU0kk9P7Zv.jpg,0,0,0,1,0,0
musa-acuminata-banana-ed9cc486-394a-11ec-8e8f-d8c4975e38aa_jpg.rf.xsZH1FvqsxfYtaMHS9wR.jpg,1,0,0,0,0,0
musa-acuminata-rotten-aaa2193b-1d0a-11ec-ab4b-d8c4975e38aa_jpg.rf.Qnv7Mb8t9pxraidreO9Q.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-36314796-2653-11ec-b294-d8c4975e38aa_jpg.rf.QpIzIlLKrbGmzhubWjb8.jpg,0,1,0,0,0,0
musa-acuminata-rotten-ad509419-1d0a-11ec-aa5c-d8c4975e38aa_jpg.rf.QqJeGLLXryAx6YWEG3kG.jpg,0,0,0,0,1,0
musa-acuminata-overripe-9ee6a965-1d0a-11ec-bee8-d8c4975e38aa_jpg.rf.QrExnrkGd9BWnRjePWEF.jpg,0,0,1,0,1,0
musa-acuminata-overripe-9ea64f36-1d0a-11ec-abd3-d8c4975e38aa_jpg.rf.QsmQXHS4MPItcToMyxQF.jpg,0,0,1,0,0,0
musa-acuminata-banana-ad628aed-394a-11ec-8ccd-d8c4975e38aa_jpg.rf.QwWuqUspgzQ6EaWSnBle.jpg,1,0,0,0,0,0
musa-acuminata-rotten-85bfd4c8-2653-11ec-a8dd-d8c4975e38aa_jpg.rf.R2ukhYxaEoCW4SIPMGI9.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-754b1a79-1d0a-11ec-b926-d8c4975e38aa_jpg.rf.R7oefFhlBh1bBFtt4yQR.jpg,0,1,0,0,0,0
musa-acuminata-banana-988f280c-394a-11ec-9eea-d8c4975e38aa_jpg.rf.RRUXKfuZooj9ErLK8SgE.jpg,0,0,1,0,0,0
musa-acuminata-freshunripe-1e57db85-2653-11ec-802f-d8c4975e38aa_jpg.rf.SDoMQ4qLnbI3VdMnm3Wz.jpg,0,1,0,0,0,0
musa-acuminata-banana-aa91deee-394a-11ec-b100-d8c4975e38aa_jpg.rf.Sa2SwhNEV2hUOWOxCAea.jpg,0,0,1,0,1,0
musa-acuminata-banana-fb77aad9-394a-11ec-9e66-d8c4975e38aa_jpg.rf.zGOWrhlLHC4XiD0kZlf4.jpg,0,0,0,1,0,0
musa-acuminata-banana-fd815839-394a-11ec-8124-d8c4975e38aa_jpg.rf.zNXyEH2nF9GknGRXFBHa.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-653f3cd9-1d0a-11ec-8253-d8c4975e38aa_jpg.rf.QKpW73OSqcZVy6awVcGF.jpg,0,1,0,0,0,0
musa-acuminata-banana-92b28b02-394a-11ec-a9ca-d8c4975e38aa_jpg.rf.QJCPmOmvoimcfpMYZEC2.jpg,0,0,1,0,0,0
musa-acuminata-banana-f04ce47b-394a-11ec-ba4b-d8c4975e38aa_jpg.rf.QeeX85PxPM4aoRYJmVUL.jpg,0,0,0,1,0,0
musa-acuminata-mold-e5d2faf6-1d0a-11ec-b9e8-d8c4975e38aa_jpg.rf.Qj8hqrGMicunJARvOq7P.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-7a66e0a8-1d0a-11ec-85fc-d8c4975e38aa_jpg.rf.QdvLVUKgf5xQeZ2qpLrr.jpg,1,0,0,0,0,0
musa-acuminata-banana-9b90af04-394a-11ec-b91c-d8c4975e38aa_jpg.rf.TS94Tot1MYqEQUMDXKNH.jpg,0,0,0,0,1,0
musa-acuminata-freshripe-4bb09947-2653-11ec-8201-d8c4975e38aa_jpg.rf.Tjzkvc6Sidsr4toTwnvQ.jpg,1,0,0,0,0,0
musa-acuminata-mold-e2cec177-1d0a-11ec-91d2-d8c4975e38aa_jpg.rf.Tn1wTip3tMlkhcDZh1yp.jpg,0,0,1,0,0,0
musa-acuminata-unripe-8a724781-1d0a-11ec-ac61-d8c4975e38aa-1-_jpg.rf.TpObc2DcPf5Ib9tGmq8g.jpg,0,1,0,0,0,1
musa-acuminata-banana-a72a6754-394a-11ec-ad94-d8c4975e38aa_jpg.rf.Tsd89MwV1ohLTwpSPtCy.jpg,0,0,0,0,1,0
musa-acuminata-ripe-93292a0a-1d0a-11ec-9143-d8c4975e38aa_jpg.rf.Tz0mSSaQrMb3TxVqsJza.jpg,0,0,0,1,0,0
musa-acuminata-rotten-a26b98b6-1d0a-11ec-9f27-d8c4975e38aa_jpg.rf.U9WPfNQnqtqqdIKSizPy.jpg,0,0,0,0,1,0
musa-acuminata-banana-b6cd16ba-394a-11ec-ad56-d8c4975e38aa_jpg.rf.hgPl8DEEx5HQFkv70Z27.jpg,0,0,0,1,0,0
musa-acuminata-banana-d5302c68-4037-11ec-820e-94b86d66fd1d_jpg.rf.hilEc8Oq2J8DCElTZOC5.jpg,1,0,0,0,0,0
musa-acuminata-banana-9ef5871f-394a-11ec-93c8-d8c4975e38aa_jpg.rf.hmpJQMVcnOSO8TKTS3xx.jpg,0,0,0,0,1,0
musa-acuminata-banana-d339a657-394a-11ec-82e6-d8c4975e38aa_jpg.rf.hyhY64K0qm8SfnFGKJr0.jpg,1,0,0,1,0,0
musa-acuminata-overripe-a10ad974-1d0a-11ec-93bc-d8c4975e38aa_jpg.rf.i17VVHbi45uFghd89JQb.jpg,0,0,1,0,0,0
musa-acuminata-overripe-805717c4-2653-11ec-83b2-d8c4975e38aa_jpg.rf.i4jiwGzJxsKaHSdZLm58.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-44b76a77-2653-11ec-b218-d8c4975e38aa_jpg.rf.RbWJ9KZFCVXY87x7oejG.jpg,1,0,0,0,0,0
musa-acuminata-banana-eb7767a6-394a-11ec-a4f6-d8c4975e38aa_jpg.rf.SxXTbobvjPQbqnwKhHcd.jpg,1,0,0,0,0,0
musa-acuminata-ripe-71277b99-2653-11ec-8756-d8c4975e38aa_jpg.rf.SiGFOOernfs0VatHS9VV.jpg,0,0,0,1,1,0
musa-acuminata-freshunripe-1fde7f1a-2653-11ec-864b-d8c4975e38aa_jpg.rf.T891YBcZtNmUJrRhtdSK.jpg,0,1,0,0,0,0
musa-acuminata-rotten-bb9d682a-1d0a-11ec-8a31-d8c4975e38aa_jpg.rf.ScC7mgfQnN81zYYhGCEI.jpg,0,0,0,0,1,0
musa-acuminata-mold-e57f8f8d-1d0a-11ec-8ba9-d8c4975e38aa_jpg.rf.TCGoXmpaQH0y6yyW4xdP.jpg,0,0,1,0,1,0
musa-acuminata-freshripe-7b77dadc-1d0a-11ec-88ca-d8c4975e38aa_jpg.rf.SmBuGu0KDvmQHFotK4Qi.jpg,1,0,0,0,0,0
musa-acuminata-banana-aa0ab310-4037-11ec-9a90-94b86d66fd1d_jpg.rf.jUSLoN6mBphlxwLebMsx.jpg,1,0,0,0,0,0
musa-acuminata-unripe-88cc69d1-1d0a-11ec-b3d9-d8c4975e38aa-1-_jpg.rf.jYfcHuVk0Mpi6txupxaW.jpg,0,0,0,0,0,1
musa-acuminata-unripe-9094f4b9-1d0a-11ec-b840-d8c4975e38aa-1-_jpg.rf.jZW7nxWVh33Z0RxhRbEH.jpg,0,0,0,0,0,1
musa-acuminata-banana-fc8185a4-394a-11ec-8424-d8c4975e38aa_jpg.rf.jhblSZgdxBaGpSLIuqUK.jpg,1,0,0,0,0,0
musa-acuminata-overripe-80f39cd6-2653-11ec-9aa7-d8c4975e38aa_jpg.rf.jiqodtvrKnd2PxtGpxro.jpg,0,0,1,0,0,0
musa-acuminata-banana-9aabbca9-394a-11ec-8bda-d8c4975e38aa_jpg.rf.js2fV05ZMnzdCoc30B8q.jpg,0,0,0,0,1,0
musa-acuminata-banana-da1acdb0-4037-11ec-812b-94b86d66fd1d_jpg.rf.k6aDdoWLNRZP5gL2HRpw.jpg,0,0,0,1,0,0
musa-acuminata-ripe-9722e2dd-1d0a-11ec-9535-d8c4975e38aa_jpg.rf.k8j7sMb4BpeOyN23grZO.jpg,0,0,0,1,1,0
musa-acuminata-freshunripe-319ca2f3-2653-11ec-8b6c-d8c4975e38aa_jpg.rf.kAFCN6H0B8lbSDFmTz4q.jpg,0,1,0,0,0,0
musa-acuminata-unripe-608913ae-2653-11ec-b360-d8c4975e38aa---Copy_jpg.rf.iCFwSeQSmAngbfndjMjl.jpg,0,0,0,0,1,0
musa-acuminata-banana-f0a09d4a-394a-11ec-b445-d8c4975e38aa_jpg.rf.ixIv10v22kFj7KblUmuN.jpg,1,0,0,0,0,0
musa-acuminata-ripe-923ad28e-1d0a-11ec-a10f-d8c4975e38aa_jpg.rf.j6FWZ380bi0tNrVN83Qe.jpg,0,0,0,1,0,0
musa-acuminata-banana-c6df7f3d-394a-11ec-8578-d8c4975e38aa_jpg.rf.jOCTYvykiFdJfJtO6Hom.jpg,1,0,0,0,0,0
musa-acuminata-rotten-b41e0e2e-1d0a-11ec-a309-d8c4975e38aa_jpg.rf.ix3FKCYf2D58wfriiw1E.jpg,0,0,0,0,1,0
musa-acuminata-rotten-bdf8aca1-1d0a-11ec-b802-d8c4975e38aa_jpg.rf.ZpkU114Qwx0bvBl987p6.jpg,0,0,0,0,1,0
musa-acuminata-rotten-ad470cd0-1d0a-11ec-8488-d8c4975e38aa_jpg.rf.ZxsHJRQoDRlx4xqCvb6Z.jpg,0,0,0,0,1,0
musa-acuminata-ripe-9778b08a-1d0a-11ec-8638-d8c4975e38aa_jpg.rf.Zynw04WnPpCmNyKySHll.jpg,0,0,0,1,1,0
musa-acuminata-banana-c2781ebc-394a-11ec-90d6-d8c4975e38aa_jpg.rf.aQdOIpWk1jBq38lmE8hx.jpg,0,0,0,1,0,0
musa-acuminata-rotten-82639d86-2653-11ec-bb31-d8c4975e38aa_jpg.rf.aR8108y6PgDKwqzU2aaD.jpg,0,0,0,0,1,0
musa-acuminata-freshripe-45def5c1-2653-11ec-b144-d8c4975e38aa_jpg.rf.ajivePp4q0znEp5MVX0I.jpg,1,0,0,0,0,0
musa-acuminata-ripe-72647a5e-2653-11ec-a365-d8c4975e38aa_jpg.rf.kLkN9QTni0iM72UpCKaS.jpg,0,0,0,1,1,0
musa-acuminata-rotten-a1dc973a-1d0a-11ec-908d-d8c4975e38aa_jpg.rf.kJ99EuZrpRBe2UOUjcs2.jpg,0,0,0,0,1,0
musa-acuminata-rotten-b6d76d34-1d0a-11ec-9dde-d8c4975e38aa_jpg.rf.l69DN8WovcNXbn6ys5VN.jpg,0,0,0,0,1,0
musa-acuminata-banana-a4e0e0ae-394a-11ec-8ca0-d8c4975e38aa_jpg.rf.kEByscUiBMMoIZZF4ljn.jpg,0,0,0,1,0,0
musa-acuminata-banana-8e402ae2-394a-11ec-bbbb-d8c4975e38aa_jpg.rf.kMDMGNsSdaUFNruiqBwF.jpg,0,0,0,0,1,0
musa-acuminata-unripe-8c1f4e8b-1d0a-11ec-8888-d8c4975e38aa-1-_jpg.rf.kOX1vcx2AOzPpZqgX3fJ.jpg,0,1,0,0,0,1
musa-acuminata-freshunripe-67c95007-1d0a-11ec-8374-d8c4975e38aa_jpg.rf.Zepx8ECdhokgb72HUFAZ.jpg,0,1,0,0,0,0
musa-acuminata-ripe-9377d137-1d0a-11ec-95a7-d8c4975e38aa_jpg.rf.lUCw6FRnOQyVhf6eezb0.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4b98c37c-2653-11ec-a708-d8c4975e38aa_jpg.rf.l1HdO84Az9YtQusbEAvX.jpg,1,0,0,0,0,0
